address,latitude,longitude
부산광역시 해운대구 해운대로 802 웅신시네아트 1층 118호,0,0
"부산광역시 해운대구 양운로37번길 11, 제상가동 제지하층 4호",0,0
부산광역시 동구 중앙대로 441-1 1층 ,0,0
"부산광역시 사상구 가야대로344번길 29, 1층(주례동)",0,0
"부산광역시 사상구 가야대로 283, 1층",0,0
부산시 사상구 가야대로 378번길 15 (주례동),0,0
부산광역시 사상구 가야대로344번길67 ,0,0
부산광역시 사상구 백양대로342번길 40 주례 한효아파트,0,0
부산광역시 중구 보수대로124번길 66 (보수동2가),0,0
"부산광역시 중구 흑교로71번길 14, 1층",0,0
부산광역시 중구 보수대로44번길 14,0,0
부산광역시 중구 중구로23번길 47-1 ,0,0
부산광역시 중구 백산길 12 ,0,0
부산광역시 중구 대청로 139-1 1층 전부(내제조표 9191호(중앙동3가),0,0
부산광역시 중구 중앙대로 147 (대창동2가),0,0
부산광역시 중구 중앙대로 24 ,0,0
부산광역시 강서구 과학산단로334번가길 26 외 1필지 제1호 1층,0,0
"부산광역시 동구 진시장로20번길 46, 1층(범일동)",0,0
부산광역시 부산진구 성지로104번길 36 (초읍동),0,0
부산광역시 동래구 안락동 반송로 202 1층,0,0
"부산광역시 중구 대청로 121-1,101동 108호 (대청동1가,코모도에스테이트)",0,0
부산광역시 사상구 학장로 189 ,0,0
"부산광역시 남구 대연동 968-26, 1층 ",0,0
"부산광역시 해운대구 해운대해변로 298번길 24,1층 1-14호,1-22호(중동,팔레드시즈)",0,0
"부산광역시 수영구 황령대로 499, 1층 101호",0,0
부산광역시 북구 덕천동 만덕대로155번길 29,0,0
부산광역시 중구 비프광장로 39 1층(남포동5가),0,0
부산광역시 사하구 하신번영로 312 1층(하단동),0,0
"부산광역시 사하구 하단동 525-5, 1층 ",0,0
부산광역시 사하구 하단동 낙동남로1405번길 9,0,0
부산광역시 사하구 낙동대로575번길 30 남영아파트 남영상가 A동 1층 3호 (하단동),0,0
부산광역시 사하구 하단동 동매로23번길 9,0,0
부산광역시 사하구 낙동대로519번길 7 (하단동),0,0
