index,address,latitude,longitude,cvs
1933,부산광역시 서구 구덕로 205,0,0,cu
1934,부산광역시 서구 구덕로250번길 17,0,0,cu
1935,부산광역시 서구 부용로 28,0,0,cu
1936,부산광역시 서구 대영로38번길 11,0,0,cu
1937,부산광역시 서구 구덕로 281,0,0,cu
1938,부산광역시 서구 대영로 24,0,0,cu
1939,부산광역시 서구 꽃마을로 23 ,0,0,cu
1940,부산광역시 서구 구덕로 335-1 ,0,0,cu
1941,부산광역시 서구 꽃마을로 159,0,0,cu
1942,부산광역시 서구 대티로 159 ,0,0,cu
1943,부산광역시 서구 대영로45번길 80,0,0,cu
1944,부산광역시 서구 구덕로 165,0,0,cu
1945,부산광역시 서구 구덕로185번길 30 ,0,0,cu
1946,부산광역시 서구 까치고개로 204-1 ,0,0,cu
1947,부산광역시 서구 원양로 310,0,0,cu
1948,부산광역시 서구 충무대로 24 송도혜성주상복합빌딩,0,0,cu
1949,부산광역시 서구 감천로 255,0,0,cu
1950,부산광역시 서구 암남공원로 47-8 ,0,0,cu
1951,부산광역시 서구 송도해변로 97,0,0,cu
1952,부산광역시 서구 충무대로275번길 5,0,0,cu
1953,부산광역시 서구 천마로 201,0,0,cu
1954,부산광역시 서구 구덕로148번길 31-1,0,0,cu
1955,부산광역시 강서구 화전산단2로 68,0,0,cu
1956,부산광역시 강서구 낙동남로 526,0,0,cu
1957,부산광역시 강서구 화전산단4로 74 1층 104호,0,0,cu
1958,부산광역시 강서구 화전산단4로 74 ,0,0,cu
1959,부산광역시 수영구 광일로29번가길 37,0,0,cu
1960,부산광역시 수영구 광일로 13-3,0,0,cu
1961,부산광역시 수영구 무학로49번길 53 ,0,0,cu
1962,부산광역시 수영구 무학로33번길 4,0,0,cu
1963,부산광역시 수영구 광서로10번길 30,0,0,cu
1964,부산광역시 수영구 광안로7번길 22,0,0,cu
1965,부산광역시 수영구 광안로 20 ,0,0,cu
1966,부산광역시 수영구 광안로62번길 39,0,0,cu
1967,부산광역시 수영구 광남로 102 1층 102호,0,0,cu
1968,부산광역시 수영구 광서로 50,0,0,cu
1969,부산광역시 수영구 광안로48번길 37,0,0,cu
1970,부산광역시 수영구 광안동 165-9번지,0,0,cu
1971,부산광역시 수영구 수영로521번가길 3,0,0,cu
1972,부산광역시 수영구 망미번영로38번길 87,0,0,cu
1973,부산광역시 수영구 수영로618번길 17,0,0,cu
1974,부산광역시 수영구 수영로 712 ,0,0,cu
1975,부산광역시 수영구 무학로9번길 86,0,0,cu
1976,부산광역시 수영구 장대골로7번길 42,0,0,cu
1977,부산광역시 수영구 수영로 641 ,0,0,cu
1978,부산광역시 수영구 남천바다로9번길 27,0,0,cu
1979,부산광역시 수영구 수영로 393 ,0,0,cu
1980,부산광역시 수영구 수영로 413-1,0,0,cu
1981,부산광역시 수영구 남천동로 7,0,0,cu
1982,부산광역시 수영구 수영로388번길 37 ,0,0,cu
1983,부산광역시 수영구 수영로 493,0,0,cu
1984,부산광역시 수영구 과정로85번길 70 망미로얄베스토피아아파트,0,0,cu
1985,부산광역시 수영구 과정로42번길 55,0,0,cu
1986,부산광역시 수영구 과정로56번길 7,0,0,cu
1987,부산광역시 수영구 망미배산로18번길 21 ,0,0,cu
1988,부산광역시 수영구 망미배산로76번가길 26-19,0,0,cu
1989,부산광역시 수영구 광안해변로278번길 42 오션브릿지 ,0,0,cu
1990,부산광역시 수영구 광남로223번길 5-1 ,0,0,cu
1991,부산광역시 수영구 광남로 248,0,0,cu
1992,부산광역시 수영구 광남로258번길 35 1층,0,0,cu
1993,부산광역시 수영구 민락로 32,0,0,cu
1994,부산광역시 수영구 수영로 776,0,0,cu
1995,부산광역시 수영구 광안해변로 326번길 31,0,0,cu
1996,부산광역시 수영구 광안해변로 386,0,0,cu
1997,부산광역시 수영구 민락수변로17번길 35 ,0,0,cu
1998,부산광역시 수영구 광안해변로 279,0,0,cu
1999,부산광역시 수영구 광안해변로 273,0,0,cu
2000,부산광역시 수영구 무학로 64 1층,0,0,cu
2001,부산광역시 수영구 감포로88번길 3,0,0,cu
2002,부산광역시 수영구 광안해변로294번길 3,0,0,cu
2003,부산광역시 수영구 수영성로 2 ,0,0,cu
2004,부산광역시 수영구 구락로 8-19,0,0,cu
2005,부산광역시 연제구 세병로 74 ,0,0,cu
2006,부산광역시 연제구 해맞이로 23 거제유림아시아드,0,0,cu
2007,부산광역시 연제구 법원북로 45,0,0,cu
2008,부산광역시 연제구 교대로16번길 15,0,0,cu
2009,부산광역시 연제구 거제대로 254,0,0,cu
2010,부산광역시 연제구 명륜로 14 ,0,0,cu
2011,부산광역시 연제구 거제시장로 43 ,0,0,cu
2012,부산광역시 연제구 거제시장로 21,0,0,cu
2013,부산광역시 연제구 중앙대로 999,0,0,cu
2014,부산광역시 연제구 월드컵대로119번길 31 ,0,0,cu
2015,부산광역시 연제구 고분로 170,0,0,cu
2016,부산광역시 연제구 연제로 30,0,0,cu
2017,부산광역시 연제구 중앙대로 1001 부산광역시청,0,0,cu
2018,부산광역시 연제구 고분로 280,0,0,cu
2019,부산광역시 연제구 중앙대로1134번길 34 경보오피스텔 ,0,0,cu
2020,부산광역시 연제구 중앙대로1054번길 8,0,0,cu
2021,부산광역시 연제구 황령산로 620 ,0,0,cu
2022,부산광역시 연제구 좌수영로 225,0,0,cu
2023,부산광역시 연제구 연수로218번길 2 ,0,0,cu
2024,부산광역시 연제구 토곡남로 10,0,0,cu
2025,부산광역시 연제구 연수로 130 ,0,0,cu
2026,부산광역시 연제구 신촌로 21,0,0,cu
2027,부산광역시 연제구 과정로 273 ,0,0,cu
2028,부산광역시 연제구 중앙천로 17 ,0,0,cu
2029,부산광역시 연제구 월드컵대로 144,0,0,cu
2030,부산광역시 연제구 황령산로 615 ,0,0,cu
2031,부산광역시 연제구 연안로 16-1 ,0,0,cu
2032,부산광역시 연제구 중앙대로1120번길 15,0,0,cu
2033,부산광역시 연제구 거제천로 110,0,0,cu
2034,부산광역시 연제구 월드컵대로 153,0,0,cu
2035,부산광역시 연제구 월드컵대로153번길 21,0,0,cu
2036,부산광역시 연제구 과정로237번길 105,0,0,cu
2037,부산광역시 연제구 월드컵대로153번길 77,0,0,cu
2038,부산광역시 연제구 쌍미천로 125-1 대성빌딩 ,0,0,cu
2039,부산광역시 연제구 고분로13번길 5,0,0,cu
2040,부산광역시 연제구 배산로 29,0,0,cu
2041,부산광역시 연제구 반송로 12,0,0,cu
2042,부산광역시 영도구 남항로 25,0,0,cu
2043,부산광역시 영도구 남항동1가 1번지,0,0,cu
2044,부산광역시 영도구 절영로36번길 2,0,0,cu
2045,부산광역시 영도구 대교동1가 41-3번지,0,0,cu
2046,부산광역시 영도구 태종로100번길 3,0,0,cu
2047,부산광역시 영도구 태종로 85,0,0,cu
2048,부산광역시 영도구 태종로 97,0,0,cu
2049,부산광역시 영도구 와치로 194 고신대학교,0,0,cu
2050,부산광역시 영도구 와치로 194 고신대학교 영도캠퍼스 내 행복기숙사 1층,0,0,cu
2051,부산광역시 영도구 와치로 246,0,0,cu
2052,부산광역시 영도구 동삼로 23,0,0,cu
2053,부산광역시 영도구 동삼북로 20,0,0,cu
2054,부산광역시 영도구 중리북로 46,0,0,cu
2055,부산광역시 영도구 태종로 834,0,0,cu
2056,부산광역시 영도구 태종로 750,0,0,cu
2057,부산광역시 영도구 동삼로 56,0,0,cu
2058,부산광역시 영도구 태종로700번길 4,0,0,cu
2059,부산광역시 영도구 태종로 172 ,0,0,cu
2060,부산광역시 영도구 절영로 4,0,0,cu
2061,부산광역시 영도구 대교로2번길 22-2,0,0,cu
2062,부산광역시 영도구 봉래동4가 69-1번지,0,0,cu
2063,부산광역시 영도구 절영로13번길 64,0,0,cu
2064,부산광역시 영도구 절영로 103,0,0,cu
2065,부산광역시 영도구 해안산책길 30 ,0,0,cu
2066,부산광역시 영도구 절영로 202-2 ,0,0,cu
2067,부산광역시 영도구 해양로 69 ,0,0,cu
2068,부산광역시 영도구 청학동로 15,0,0,cu
2069,부산광역시 영도구 태종로390번길 5 ,0,0,cu
2070,부산광역시 영도구 조내기로 46,0,0,cu
2071,부산광역시 영도구 청학로 33-2,0,0,cu
2072,부산광역시 중구 태종로 4,0,0,cu
2073,부산광역시 중구 자갈치해안로 57,0,0,cu
2074,부산광역시 중구 비프광장로 35 ,0,0,cu
2075,부산광역시 중구 구덕로 54-1,0,0,cu
2076,부산광역시 중구 보수대로124번길 25-2,0,0,cu
2077,부산광역시 중구 흑교로 45,0,0,cu
2078,부산광역시 중구 광복로 22-1,0,0,cu
2079,부산광역시 중구 흑교로 11-1,0,0,cu
2080,부산광역시 중구 대청로 22,0,0,cu
2081,부산광역시 중구 대청로 71-1,0,0,cu
2082,부산광역시 중구 국제시장2길 33,0,0,cu
2083,부산광역시 중구 대영로 219,0,0,cu
2084,부산광역시 중구 영주로 14,0,0,cu
2085,부산광역시 중구 해관로 82 ,0,0,cu
2086,부산광역시 중구 대교로 157 ,0,0,cu
2087,부산광역시 중구 중앙대로137번길 7,0,0,cu
2088,부산광역시 중구 대교로 141,0,0,cu
2089,부산광역시 해운대구 신반송로 194,0,0,cu
2090,부산광역시 해운대구 반송로 869-1,0,0,cu
2091,부산광역시 해운대구 아랫반송로6번길 15,0,0,cu
2092,부산광역시 해운대구 윗반송로 81,0,0,cu
2093,부산광역시 해운대구 윗반송로35번길 40,0,0,cu
2094,부산광역시 해운대구 수영강변대로 626,0,0,cu
2095,부산광역시 해운대구 재반로256번길 29-13 1층,0,0,cu
2096,부산광역시 해운대구 선수촌로177번길 5,0,0,cu
2097,부산광역시 해운대구 반여로 161 ,0,0,cu
2098,부산광역시 해운대구 반여로155번길 35-55 ,0,0,cu
2099,부산광역시 해운대구 재반로212번길 5 가나아카데미,0,0,cu
2100,부산광역시 해운대구 반여동 753-5번지,0,0,cu
2101,부산광역시 해운대구 삼어로 61,0,0,cu
2102,부산광역시 해운대구 반여로 68-12 센텀롯데캐슬2차아파트 1층 1동 103,0,0,cu
2103,부산광역시 해운대구 선수촌로 104-16 네오플라자 ,0,0,cu
2104,부산광역시 해운대구 해운대로38번길 60,0,0,cu
2105,부산광역시 해운대구 해운대로61번길 61 델피하우스생맥주 ,0,0,cu
2106,부산광역시 해운대구 반송로525번길 25,0,0,cu
2107,부산광역시 해운대구 송정광어골로 47,0,0,cu
2108,부산광역시 해운대구 송정중앙로15번길 115,0,0,cu
2109,부산광역시 해운대구 송정중앙로33번길 30,0,0,cu
2110,부산광역시 해운대구 해운대해변로265번길 7,0,0,cu
2111,부산광역시 해운대구 센텀서로 30,0,0,cu
2112,부산광역시 해운대구 센텀중앙로 55,0,0,cu
2113,부산광역시 해운대구 해운대로383번길 70,0,0,cu
2114,부산광역시 해운대구 센텀1로 9,0,0,cu
2115,부산광역시 해운대구 센텀3로 26,0,0,cu
2116,부산광역시 해운대구 센텀동로 25,0,0,cu
2117,부산광역시 해운대구 센텀2로 20,0,0,cu
2118,부산광역시 해운대구 센텀중앙로 48,0,0,cu
2119,부산광역시 해운대구 해운대로 284,0,0,cu
2120,부산광역시 해운대구 해운대로 407,0,0,cu
2121,부산광역시 해운대구 우동3로11번길 3,0,0,cu
2122,부산광역시 해운대구 우동1로 47-1,0,0,cu
2123,부산광역시 해운대구 우동1로 109 ,0,0,cu
2124,부산광역시 해운대구 센텀3로 20,0,0,cu
2125,부산광역시 해운대구 마린시티2로 47,0,0,cu
2126,부산광역시 해운대구 마린시티1로 155,0,0,cu
2127,부산광역시 해운대구 마린시티3로 37,0,0,cu
2128,부산광역시 해운대구 해운대로 428 ,0,0,cu
2129,부산광역시 해운대구 해운대로 550,0,0,cu
2130,부산광역시 해운대구 해운대해변로 141,0,0,cu
2131,부산광역시 해운대구 마린시티2로 2 마린파크 ,0,0,cu
2132,부산광역시 해운대구 해운대로570번길 35,0,0,cu
2133,부산광역시 해운대구 구남로18번길 24,0,0,cu
2134,부산광역시 해운대구 해운대로 620,0,0,cu
2135,부산광역시 해운대구 마린시티2로 38 ,0,0,cu
2136,부산광역시 해운대구 구남로30번길 10,0,0,cu
2137,부산광역시 해운대구 해운대로 636,0,0,cu
2138,부산광역시 해운대구 해운대로570번길 17 한양수자인마린오피스텔 ,0,0,cu
2139,부산광역시 해운대구 중동1로17번길 15-7,0,0,cu
2140,부산광역시 해운대구 센텀북대로 60,0,0,cu
2141,부산광역시 해운대구 센텀동로 99,0,0,cu
2142,부산광역시 해운대구 센텀중앙로 142,0,0,cu
2143,부산광역시 해운대구 재반로125번길 30 센텀우신골든빌아파트 1층,0,0,cu
2144,부산광역시 해운대구 재송1로 12 대명오피스 ,0,0,cu
2145,부산광역시 해운대구 해운대로 153번길 20,0,0,cu
2146,부산광역시 해운대구 해운대로81번길 137,0,0,cu
2147,부산광역시 해운대구 재반로165번길 82 ,0,0,cu
2148,부산광역시 해운대구 해운대로 235 ,0,0,cu
2149,부산광역시 해운대구 재송2로74번길 6,0,0,cu
2150,부산광역시 해운대구 해운대로 785,0,0,cu
2151,부산광역시 해운대구 좌동순환로 402 ,0,0,cu
2152,부산광역시 해운대구 좌동순환로 173,0,0,cu
2153,부산광역시 해운대구 대천로103번길 29,0,0,cu
2154,부산광역시 해운대구 해운대로 790,0,0,cu
2155,부산광역시 해운대구 양운로 55,0,0,cu
2156,부산광역시 해운대구 좌동순환로 301,0,0,cu
2157,부산광역시 해운대구 양운로 88,0,0,cu
2158,부산광역시 해운대구 좌동순환로 80,0,0,cu
2159,부산광역시 해운대구 양운로 182,0,0,cu
2160,부산광역시 해운대구 세실로69번길 5,0,0,cu
2161,부산광역시 해운대구 좌동순환로217번길 19,0,0,cu
2162,부산광역시 해운대구 세실로 104,0,0,cu
2163,부산광역시 해운대구 해운대로 814 세종월드프라자,0,0,cu
2164,부산광역시 해운대구 좌동순환로 503,0,0,cu
2165,부산광역시 해운대구 해운대로781번길 20,0,0,cu
2166,부산광역시 해운대구 좌동순환로 473,0,0,cu
2167,부산광역시 해운대구 좌동순환로446번길 14 돈가야우가야,0,0,cu
2168,부산광역시 해운대구 양운로 41,0,0,cu
2169,부산광역시 해운대구 양운로 98,0,0,cu
2170,부산광역시 해운대구 청사포로 27,0,0,cu
2171,부산광역시 해운대구 좌동순환로249번길 11,0,0,cu
2172,부산광역시 해운대구 좌동순환로433번길 34,0,0,cu
2173,부산광역시 해운대구 좌동순환로 11,0,0,cu
2174,부산광역시 해운대구 양운로 56,0,0,cu
2175,부산광역시 해운대구 달맞이길 23 ,0,0,cu
2176,부산광역시 해운대구 달맞이길117번길 59,0,0,cu
2177,부산광역시 해운대구 달맞이길62번길 28 미포오션사이드호텔 ,0,0,cu
2178,부산광역시 해운대구 해운대해변로 287,0,0,cu
2179,부산광역시 해운대구 구남로 31 ,0,0,cu
2180,부산광역시 해운대구 해운대해변로298번길 24,0,0,cu
2181,부산 금정구 기찰로108번길 49,0,0,ministop
2182,부산 중구 대교로 119,0,0,ministop
2183,부산 사하구 제석로 61,0,0,ministop
2184,부산 북구 만덕1로 8,0,0,ministop
2185,부산 동래구 온천천로 157 ,0,0,ministop
2186,부산 부산진구 중앙대로979번길 18 ,0,0,ministop
2187,부산 중구 비프광장로 19-1,0,0,ministop
2188,부산 해운대구 송정중앙로6번길 118,0,0,ministop
2189,부산 동래구 연안로51번길 43,0,0,ministop
2190,부산 부산진구 신천대로65번길 9 ,0,0,ministop
2191,부산 남구 석포로 26,0,0,ministop
2192,부산 서구 고운들로153번길 24,0,0,ministop
2193,부산 금정구 금강로 528,0,0,ministop
2194,부산 부산진구 가야대로 701,0,0,ministop
2195,부산 수영구 호암로29번길 51,0,0,ministop
2196,부산 사상구 학감대로267번길 36 상가동 1층 102호,0,0,ministop
2197,부산 영도구 중리로 32,0,0,ministop
2198,부산 해운대구 마린시티1로 9,0,0,ministop
2199,부산 서구 초장로 54,0,0,ministop
2200,부산 금정구 장전온천천로 65-2,0,0,ministop
2201,부산 남구 천제등로 29,0,0,ministop
2202,부산 해운대구 해운대로61번길 90,0,0,ministop
2203,부산 기장군 정관읍 정관5로 12 상가228동 127,0,0,ministop
2204,부산 영도구 일산봉로 51,0,0,ministop
2205,부산 동래구 아시아드대로163번길 15,0,0,ministop
2206,부산 남구 유엔평화로29번길 29,0,0,ministop
2207,부산 동래구 온천장로 9,0,0,ministop
2208,부산 동래구 여고로51번길 26,0,0,ministop
2209,부산 중구 충장대로9번길 11,0,0,ministop
2210,부산 남구 유엔로183번길 64,0,0,ministop
2211,부산 서구 보수대로 202 ,0,0,ministop
2212,부산 부산진구 신천대로 191,0,0,ministop
2213,부산 연제구 안연로 33,0,0,ministop
2214,부산 남구 못골로 40-5,0,0,ministop
2215,부산 동구 중앙대로209번길 32,0,0,ministop
2216,부산 사하구 승학로 20,0,0,ministop
2217,부산 북구 만덕대로178번길 30,0,0,ministop
2218,부산 강서구 신호산단5로 73,0,0,ministop
2219,부산 사상구 광장로21번길 46,0,0,ministop
2220,부산 수영구 연수로416번길 32,0,0,ministop
2221,부산 동구 중앙대로236번길 3-12,0,0,ministop
2222,부산 남구 용소로14번길 23,0,0,ministop
2223,부산 남구 수영로334번길 23,0,0,ministop
2224,부산 금정구 학산로 16,0,0,ministop
2225,부산 사하구 두송로26번길 36 ,0,0,ministop
2226,부산 강서구 명지오션시티11로 22 ,0,0,ministop
2227,부산 수영구 남천동로 20 ,0,0,ministop
2228,부산 연제구 중앙천로25번길 100,0,0,ministop
2229,부산 부산진구 동평로150번길 14 서면동일파크스위트1차 501동 101,0,0,ministop
2230,부산 해운대구 해운대해변로298번길 24 팔레드시즈 상가 1-31호 ,0,0,ministop
2231,부산 부산진구 전포대로199번길 43,0,0,ministop
2232,부산 기장군 정관읍 정관2로 9,0,0,ministop
2233,부산 북구 학사로17번나길 31,0,0,ministop
2234,부산 동구 조방로49번길 29 ,0,0,ministop
2235,부산 부산진구 엄광로 176 ,0,0,ministop
2236,부산 수영구 광안해변로 209,0,0,ministop
2237,부산 연제구 법원로16번길 10 ,0,0,ministop
2238,부산 금정구 금샘로485번길 65 부산외국어대학교 트리니티홀 113호,0,0,ministop
2239,부산 부산진구 동천로 103,0,0,ministop
2240,부산광역시 금정구 금샘로485번길 65 부산외국어대학교 비즈니스텍 1층,0,0,ministop
2241,부산 부산진구 새싹로278번길 18,0,0,ministop
2242,부산 북구 상리로 75 ,0,0,ministop
2243,부산 사하구 하신번영로167번길 35,0,0,ministop
2244,부산 강서구 신호산단3로 55 상가동 102호,0,0,ministop
2245,부산 금정구 금정로231번길 16,0,0,ministop
2246,부산광역시 동구 초량상로 93,0,0,ministop
2247,부산 연제구 반송로 32-19,0,0,ministop
2248,부산 수영구 망미번영로 36,0,0,ministop
2249,부산 동래구 온천장로 74,0,0,ministop
2250,부산 사하구 낙동대로 410 ,0,0,ministop
2251,부산 해운대구 해운대로143번길 32,0,0,ministop
2252,부산 동래구 온천천로285번길 28 새동래3차 6동 101,0,0,ministop
2253,부산 부산진구 중앙대로680번가길 55,0,0,ministop
2254,부산 동래구 명안로85번길 45,0,0,ministop
2255,부산 부산진구 당감로 94,0,0,ministop
2256,부산 부산진구 전포대로171번길 26,0,0,ministop
2257,부산 동래구 동래로 41,0,0,ministop
2258,부산 수영구 남천동로108번길 54 ,0,0,ministop
2259,부산 해운대구 좌동순환로 502 이룸제이타워 1층 103호 ,0,0,ministop
2260,부산 해운대구 반송로 928,0,0,ministop
2261,부산 부산진구 전포대로 162,0,0,ministop
2262,부산 금정구 중앙대로 2041,0,0,ministop
2263,부산 금정구 부산대학로64번길 6,0,0,ministop
2264,부산 동래구 온천장로107번길 22,0,0,ministop
2265,부산 부산진구 가야대로 712,0,0,ministop
2266,부산 사상구 광장로 34,0,0,ministop
2267,부산광역시 금정구 금샘로485번길 65 ,0,0,ministop
2268,부산 남구 우암로 48,0,0,ministop
2269,부산 남구 수영로 283 벽산e솔렌스힐 B1층 102호,0,0,ministop
2270,부산 해운대구 양운로 59,0,0,ministop
2271,부산 영도구 절영로 14,0,0,ministop
2272,부산광역시 사하구 낙동대로549번길 5,0,0,ministop
2273,부산 동래구 충렬대로457번길 40,0,0,ministop
2274,부산 부산진구 부전로 75,0,0,ministop
2275,부산 중구 중구로29번길 41,0,0,ministop
2276,부산 사상구 사상로277번길 33,0,0,ministop
2277,부산 부산진구 황령대로18번길 23,0,0,ministop
2278,부산 수영구 망미번영로52번길 101,0,0,ministop
2279,부산 연제구 반송로 13-10,0,0,ministop
2280,부산 사상구 낙동대로916번길 29,0,0,ministop
2281,부산 해운대구 세실로27번길 19,0,0,ministop
2282,부산 동구 고관로 153,0,0,ministop
2283,부산 수영구 광안해변로358번길 14,0,0,ministop
2284,부산 북구 양달로 80-11 코오롱아파트 상가 지하1호,0,0,ministop
2285,부산 부산진구 엄광로 255-1 ,0,0,ministop
2286,부산광역시 강서구 가덕해안로 1240  ,0,0,emart24
2287,부산광역시 강서구 가덕해안로 753  ,0,0,emart24
2288,부산광역시 부산진구 엄광로 131  ,0,0,emart24
2289,부산광역시 부산진구 엄광로 170  ,0,0,emart24
2290,부산광역시 부산진구 대학로36번길57  ,0,0,emart24
2291,부산광역시 부산진구 엄광로 225  ,0,0,emart24
2292,부산광역시 사하구 암남공원로 533  ,0,0,emart24
2293,부산광역시 강서구 제도로 715  ,0,0,emart24
2294,부산광역시 강서구 맥도강변길 954  ,0,0,emart24
2295,"부산광역시 강서구 명지국제6로 107 121호,123호 ",0,0,emart24
2296,부산광역시 강서구 대저로 57  ,0,0,emart24
2297,부산광역시 강서구 범방3로68번길 1  ,0,0,emart24
2298,부산광역시 강서구 제도로 761-3  ,0,0,emart24
2299,부산광역시 강서구 제도로 985  ,0,0,emart24
2300,부산광역시 부산진구 진사로77번길3  ,0,0,emart24
2301,부산광역시 부산진구 가야대로408번길 28  ,0,0,emart24
2302,부산광역시 연제구 해맞이로57번길 3  ,0,0,emart24
2303,부산광역시 남구 수영로346번길 12 ,0,0,emart24
2304,부산광역시 남구 수영로293번길 36-6  ,0,0,emart24
2305,부산광역시 남구 수영로 238 1층 ,0,0,emart24
2306,부산광역시 수영구 광남로 122 광안경동리인아파트 105-2호 ,0,0,emart24
2307,부산광역시 수영구 광안로 49  ,0,0,emart24
2308,부산광역시 수영구 민락로34번길 62  ,0,0,emart24
2309,부산광역시 수영구 무학로21번길 105  ,0,0,emart24
2310,부산광역시 수영구 장대골로39번길 42-1  ,0,0,emart24
2311,부산광역시 수영구 수영로606번길 9 1층 ,0,0,emart24
2312,부산광역시 수영구 호암로 6  ,0,0,emart24
2313,부산광역시 사상구 사상로223번길 26  ,0,0,emart24
2314,부산광역시 사하구 사리로 71 상가 101호 ,0,0,emart24
2315,부산광역시 사하구 사하로141번길 51 1층 ,0,0,emart24
2316,부산광역시 사하구 괴정로 246,0,0,emart24
2317,부산광역시 사하구 사리로 10 ,0,0,emart24
2318,부산광역시 서구 보수대로 248  ,0,0,emart24
2319,부산광역시 금정구 중앙대로 1829  ,0,0,emart24
2320,부산광역시 사하구 을숙도대로 713  ,0,0,emart24
2321,부산광역시 북구 가람로 50 ,0,0,emart24
2322,부산광역시 북구 모분재로 15  ,0,0,emart24
2323,부산광역시 북구 낙동대로1766번길 32  ,0,0,emart24
2324,부산광역시 북구 효열로162번길 189  ,0,0,emart24
2325,부산광역시 금정구 금사로 75  ,0,0,emart24
2326,부산광역시 금정구 서금로 39  ,0,0,emart24
2327,부산광역시 기장군 기장읍 기장해안로 50  ,0,0,emart24
2328,부산광역시 기장군 장안읍 기장대로 1647-3  ,0,0,emart24
2329,부산광역시 기장군 장안읍 명례산단5로 61  ,0,0,emart24
2330,부산광역시 기장군 기장읍 차성서로 107  ,0,0,emart24
2331,부산광역시 기장군 기장읍 기장해안로 172  ,0,0,emart24
2332,부산광역시 기장군 장안읍 해맞이로 396-7 1층 ,0,0,emart24
2333,부산광역시 기장군 기장읍 죽성로 286  ,0,0,emart24
2334,부산광역시 기장군 기장읍 차성동로 112  ,0,0,emart24
2335,부산광역시 기장군 기장읍 청강로 8  ,0,0,emart24
2336,부산광역시 기장군 기장읍 차성남로51번길 7,0,0,emart24
2337,부산광역시 동래구 온천천로339번길 25,0,0,emart24
2338,부산광역시 남구 전포대로20번길 44  ,0,0,emart24
2339,부산광역시 남구 유엔평화로70번길 24  ,0,0,emart24
2340,부산광역시 금정구 금강로 679 ,0,0,emart24
2341,부산광역시 금정구 학산로13번길 35  ,0,0,emart24
2342,부산광역시 수영구 남천동로10번길 10 104 ,0,0,emart24
2343,부산광역시 수영구 광남로22번길 14  ,0,0,emart24
2344,부산광역시 수영구 남천동로 30 201-3호 ,0,0,emart24
2345,부산광역시 중구 구덕로 지하12 33호 ,0,0,emart24
2346,부산광역시 강서구 녹산산단335로 7 109호 ,0,0,emart24
2347,부산광역시 중구 충장대로 24  ,0,0,emart24
2348,부산광역시 부산진구 당감서로80번길 9  ,0,0,emart24
2349,부산광역시 부산진구 동평로 106  ,0,0,emart24
2350,부산광역시 남구 수영로219번길 8 1층 ,0,0,emart24
2351,부산광역시 남구 유엔평화로22번길 28  ,0,0,emart24
2352,부산광역시 남구 유엔로201번길 22  ,0,0,emart24
2353,부산광역시 남구 수영로 261  ,0,0,emart24
2354,부산광역시 북구 덕천로40번길 2 ,0,0,emart24
2355,부산광역시 북구 의성로115번길 92  ,0,0,emart24
2356,부산광역시 북구 금곡대로8번길 87  ,0,0,emart24
2357,부산광역시 북구 만덕대로40번길 9 ,0,0,emart24
2358,"부산광역시 북구 만덕대로 지하 39 E1,2호 ",0,0,emart24
2359,부산광역시 사상구 사상로310번길 61  ,0,0,emart24
2360,부산광역시 서구 대영로 86  ,0,0,emart24
2361,부산광역시 동래구 충렬대로 306  ,0,0,emart24
2362,부산광역시 동래구 사직북로28번길 189,0,0,emart24
2363,부산광역시 동래구 사직북로19번길 15  ,0,0,emart24
2364,부산광역시 동래구 안락로 70  ,0,0,emart24
2365,부산광역시 동래구 여고로 50-1  ,0,0,emart24
2366,부산광역시 동래구 금강로106번길 12  ,0,0,emart24
2367,부산광역시 사하구 신산북로 91  ,0,0,emart24
2368,부산광역시 해운대구 운봉길 57  ,0,0,emart24
2369,부산광역시 서구 임시수도기념로 22-9  ,0,0,emart24
2370,부산광역시 북구 만덕1로 53  ,0,0,emart24
2371,부산광역시 중구 대청로 105  ,0,0,emart24
2372,부산광역시 남구 분포로 113,0,0,emart24
2373,부산광역시 동래구 동래로57번길 36  ,0,0,emart24
2374,부산광역시 동래구 명륜로139번길 22  ,0,0,emart24
2375,부산광역시 동래구 명장로 65 상가 101호 ,0,0,emart24
2376,부산광역시 강서구 명지국제6로232번길 15  ,0,0,emart24
2377,부산광역시 강서구 명지국제5로136번길 14  ,0,0,emart24
2378,부산광역시 강서구 명지국제5로 110 314동 상가116호 ,0,0,emart24
2379,부산광역시 강서구 신호산단3로 27 ,0,0,emart24
2380,부산광역시 강서구 명지국제2로 29 상가 110호 ,0,0,emart24
2381,부산광역시 강서구 명지국제2로28번길 34 상가 101호 ,0,0,emart24
2382,부산광역시 강서구 명지오션시티4로 75  ,0,0,emart24
2383,부산광역시 강서구 명지국제7로 111 상가동 105호 ,0,0,emart24
2384,부산광역시 강서구 명지새동네길2번길 35  ,0,0,emart24
2385,부산광역시 강서구 명지오션시티8로12번길 16 ,0,0,emart24
2386,부산광역시 강서구 명지국제5로 141  ,0,0,emart24
2387,부산광역시 남구 수영로 88  ,0,0,emart24
2388,부산광역시 동래구 미남로146번길 16,0,0,emart24
2389,부산광역시 동래구 우장춘로 7 보민빌딩 101호 ,0,0,emart24
2390,부산광역시 강서구 미음산단로19  ,0,0,emart24
2391,부산광역시 강서구 미음국제3로 54  ,0,0,emart24
2392,부산광역시 수영구 민락수변로 95  ,0,0,emart24
