address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,floor,year_of_construction,type
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,6,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,37,15,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,1000,35,17,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,25,3,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,37,9,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,8,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,9000,0,10,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,37,11,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,37,17,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,38.72,200,71,20,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,10000,0,19,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,37,17,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,11000,0,16,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,37,5,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,13,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,10,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,7350,0,3,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,35,12,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,10000,0,4,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,3000,23,18,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,10000,0,17,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,31,15,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,12,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,45,6,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,40,16,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,32,4,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,37,11,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,7500,0,10,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,8925,0,14,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,11000,0,14,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,14,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,39,3,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,45,18,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,11000,0,11,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,31,15,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,38,18,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,2000,21,9,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,7,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,12,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,15,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,10,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,14,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,200,42,17,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,180,42,17,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,45,11,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,14,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,38.72,2000,63,20,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,37,5,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,7,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,3,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,11,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,42,17,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,38,4,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,43,12,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,7,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,10500,0,13,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,7,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,8,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,9,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,37,16,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,3,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,4,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,2000,26,12,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,45,4,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,6,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,45,19,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,9000,0,18,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,11000,0,15,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,42,11,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,13,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,8000,0,18,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,45,10,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,38.72,16000,0,20,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,40,19,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,35,11,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,37,6,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,14,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,37,3,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,9450,0,17,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,40,8,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,32,3,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,37,15,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,8400,0,12,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,45,10,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,500,40,12,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,40,15,2020,officetel
부산광역시 강서구 명지동,3604-2,월세,24.56,300,42,16,2020,officetel
부산광역시 강서구 명지동,3604-2,전세,24.56,10000,0,6,2020,officetel
부산광역시 강서구 명지동,3432-5,전세,27.32,10500,0,5,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,38,8,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.77,500,38,14,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,500,47,16,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,15000,0,20,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.23,9000,0,20,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,38,8,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,35.49,17000,0,13,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,13000,0,20,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,16000,0,20,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,24.33,9950,0,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,38,18,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,35.49,18000,0,10,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.32,12500,0,13,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,12000,0,14,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.07,12000,0,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.06,300,48,12,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.23,9500,0,18,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,35.49,1000,65,8,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,8000,0,3,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,500,47,4,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,11000,0,3,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,35.49,1000,60,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,38,8,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,9500,0,12,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.23,500,37,17,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,400,47,9,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,48,16,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,39,15,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,35.49,17000,0,17,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,11000,0,18,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,500,38,8,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.06,11000,0,10,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,10000,0,11,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.23,8500,0,5,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,9500,0,14,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,11000,0,16,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,2000,33,3,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,12500,0,18,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.77,10000,0,18,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.77,13000,0,20,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,10000,0,18,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,500,47,11,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,12000,0,16,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,10500,0,5,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,11000,0,5,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,35.49,14500,0,4,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,40,17,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.07,11500,0,10,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,13000,0,17,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,48,8,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.32,11500,0,10,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.32,12000,0,17,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,500,40,12,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,500,38,14,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,35.49,2000,50,9,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,11000,0,6,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,40,13,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,11500,0,6,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,12000,0,17,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,12000,0,6,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,24.33,500,43,19,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,500,40,14,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,9800,0,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,48,6,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,11500,0,6,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,10000,0,17,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,9500,0,16,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,10300,0,20,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,300,47,10,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,16000,0,20,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,500,47,19,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.23,500,41,16,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,40,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,500,39,15,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.32,500,47,6,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,47,5,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,500,41,10,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,35.49,1000,70,7,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,10000,0,16,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.19,10000,0,8,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.06,13000,0,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,500,47,4,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.32,500,47,17,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,45,9,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,300,48,4,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.23,10000,0,16,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.77,10000,0,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.23,300,41,17,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,35.49,1000,60,6,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.32,500,47,8,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,24.33,500,43,16,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.06,13000,0,16,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,35.49,1000,60,14,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,500,47,7,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.32,13000,0,11,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,35.49,16500,0,5,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,48,18,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,47,8,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,500,42,8,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,22.23,10000,0,19,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,500,47,17,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,28.46,11000,0,6,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,35.49,18500,0,18,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,300,47,14,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.2,13500,0,15,2021,officetel
부산광역시 강서구 명지동,3432-5,전세,27.32,10500,0,5,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,48,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,47,7,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,27.2,300,47,3,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,28.46,500,48,5,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,40,13,2021,officetel
부산광역시 강서구 명지동,3432-5,월세,22.19,300,40,4,2021,officetel
