address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,year_of_construction,address3,type
부산광역시 해운대구 반여동,2**,월세,25.5,500,20,1985,선수촌로208번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.04,200,15,1992,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.13,100,15,1992,재반로242번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.42,300,20,1972,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.44,100,17,2014,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.45,100,10,1992,재반로255번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.45,500,25,1999,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.45,200,12,1972,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.45,500,16,1973,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,26.45,100,18,1992,재반로241번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,26.45,2000,0,1996,재반로256번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,26.45,1500,0,1975,,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,29.5,200,15,1992,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,7**,월세,30,1500,20,1992,선수촌로,detatched_multiFamily
부산광역시 해운대구 반여동,7**,전세,32.05,7500,0,1980,선수촌로207번가길,detatched_multiFamily
부산광역시 해운대구 반여동,7**,전세,32.41,2700,0,1988,선수촌로207번나길,detatched_multiFamily
부산광역시 해운대구 반여동,7**,월세,32.45,500,18,1983,선수촌로189번길,detatched_multiFamily
부산광역시 해운대구 반여동,7**,월세,33,500,30,1989,선수촌로207번다길,detatched_multiFamily
부산광역시 해운대구 반여동,9**,월세,33,500,20,1993,반여로155번나길,detatched_multiFamily
부산광역시 해운대구 반여동,1**,월세,33,50,20,1993,선수촌로208번가길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,33,200,15,1992,재반로255번길,detatched_multiFamily
부산광역시 해운대구 반여동,9**,월세,35,300,15,1985,반여로185번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,35.28,1000,0,1993,재반로270번길,detatched_multiFamily
부산광역시 해운대구 반여동,9**,월세,36,500,20,,반여로167번가길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,36,3000,0,1972,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,37.29,500,20,,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,37.29,2000,10,,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,9**,월세,37.4,300,15,1988,반여로167번가길,detatched_multiFamily
부산광역시 해운대구 반여동,9**,월세,37.64,1000,20,1979,반여로155번나길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,37.8,200,30,1973,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,37.98,3000,0,,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,38.19,1300,0,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,38.2,2100,0,1992,재반로242번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,38.37,2500,0,,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1**,월세,39,200,26,1991,선수촌로208번가길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,39.6,200,20,1992,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,7**,월세,39.66,1500,20,1985,선수촌로207번나길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,39.67,500,17,1986,선수촌로,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,39.78,1800,0,1996,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,7**,월세,40,300,30,1993,선수촌로207번나길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,40.26,1000,7,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,40.3,2000,0,1992,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,40.44,500,25,,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,40.6,200,20,1992,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,40.8,1000,25,1992,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,40.8,2500,0,,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,40.8,2800,0,1994,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,41,2500,0,1992,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,41.2,3000,0,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,7**,전세,41.3,2600,0,1989,선수촌로207번나길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,41.4,3000,0,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,41.86,2500,0,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,42.01,2500,0,1992,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,42.09,2500,0,,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,42.09,1000,0,,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,42.16,500,20,1992,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,42.18,500,15,1992,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,42.2,500,20,1992,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,42.41,5000,0,1993,재반로242번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,42.51,2500,0,,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,42.7,200,22,1992,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,42.7,200,22,1992,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,42.84,300,30,1993,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,42.84,2500,0,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,43,2500,16,1988,반여로155번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,43.5,700,15,,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,43.52,3000,0,,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,43.69,2500,0,1995,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,43.92,300,20,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,43.96,500,25,1972,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,44.02,500,20,1993,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,44.1,2000,0,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,44.19,500,15,1992,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,44.2,2500,0,1992,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,44.62,900,20,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,44.63,500,25,,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,44.68,4000,0,1992,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,45,1000,20,1993,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,45.36,500,23,1992,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,45.6,500,15,1992,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,45.64,200,20,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,45.93,5500,0,1992,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,46.28,500,10,1995,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,46.4,2500,0,1993,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,46.72,2700,0,1992,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,46.72,2700,0,1992,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,46.8,300,20,1992,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,47.01,3500,4,1992,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,47.25,500,15,1993,재반로212번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,47.45,500,20,1992,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,47.5,500,32,1984,재반로242번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,47.88,2000,10,1984,재반로241번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,47.96,1500,0,1992,재반로196번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,48.06,500,25,1992,재반로241번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,48.55,3000,0,1984,,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,48.6,300,20,1993,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,48.72,3000,0,1994,재반로211번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,48.96,500,20,1992,재반로242번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,48.99,3500,0,1992,재반로256번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,49.2,1000,27,1992,재반로225번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,49.5,500,20,1994,재반로256번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,월세,49.58,100,20,1992,해운대로61번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,49.58,3000,0,1993,재반로226번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,49.66,2500,0,1992,재반로241번길,detatched_multiFamily
부산광역시 해운대구 반여동,1***,전세,49.98,2000,0,1993,재반로212번길,detatched_multiFamily
